Unnamed: 0,bt,km,owner,oem,model,modelyear,state,insurance_validity,fuel_type,seats,rto,engine_displacement,mileage,price
8095,Hatchback,95916,2nd Owner,Hyundai,Hyundai i10,2011,Hyderabad,Comprehensive,Petrol,5,AP28,1197,20.36,244000
8096,Hatchback,98076,2nd Owner,Maruti,Maruti Ritz,2016,Hyderabad,Not Available,Diesel,5,TS11,1248,23.2,300000
8097,Hatchback,84020,1st Owner,Renault,Renault KWID,2018,Hyderabad,Third Party insurance,Petrol,5,TS07,999,23.01,339000
8098,Hatchback,49692,2nd Owner,Maruti,Maruti Alto 800,2015,Hyderabad,Third Party,Petrol,5,TS05,796,22.05,259000
8099,Hatchback,90000,2nd Owner,Hyundai,Hyundai Getz,2008,Hyderabad,Third Party insurance,Petrol,5,AP16,1341,14.2,150000
8100,Hatchback,96502,1st Owner,Hyundai,Hyundai i10,2011,Hyderabad,Third Party insurance,Petrol,5,AP10,1197,20.36,269000
8102,Hatchback,37634,1st Owner,Renault,Renault KWID,2019,Hyderabad,Third Party insurance,Petrol,5,TS08,999,23.01,400000
8103,Hatchback,64934,2nd Owner,Maruti,Maruti Alto,2012,Hyderabad,Comprehensive,Petrol,5,AP11,796,19.7,191000
8104,Hatchback,30000,1st Owner,Maruti,Maruti Wagon R,2022,Hyderabad,Third Party insurance,Petrol,5,WB02,998,24.35,580000
8105,Hatchback,61609,2nd Owner,Hyundai,Hyundai i10,2011,Hyderabad,Third Party,Petrol,5,AP28,1197,16.95,324000
8106,Sedan,80000,1st Owner,Skoda,Skoda Rapid,2018,Hyderabad,Third Party insurance,Petrol,5,TS08,1598,14.84,860000
8109,Hatchback,80000,2nd Owner,Maruti,Maruti Wagon R,2012,Hyderabad,Third Party insurance,CNG,5,AP10,998,26.2,260000
8110,Hatchback,120000,2nd Owner,Tata,Tata Indica V2,2016,Hyderabad,Third Party insurance,Diesel,5,TS04,1396,25.0,100000
8112,Hatchback,120000,1st Owner,Maruti,Maruti Ritz,2016,Hyderabad,Third Party insurance,Diesel,5,TS10,1248,23.2,270000
8113,Hatchback,120000,2nd Owner,Maruti,Maruti Swift,2009,Hyderabad,Third Party insurance,Diesel,5,WB02,1248,17.8,250000
8114,Hatchback,30088,1st Owner,Volkswagen,Volkswagen Polo,2021,Hyderabad,Zero Dep,Petrol,5,TS07,999,17.74,732000
8115,Hatchback,65094,2nd Owner,Datsun,Datsun RediGO,2017,Hyderabad,Comprehensive,Petrol,5,TS08,799,22.7,273000
8116,Hatchback,120000,2nd Owner,Maruti,Maruti Swift,2009,Hyderabad,Third Party insurance,Diesel,5,AP11,1248,17.8,250000
8117,Hatchback,55024,1st Owner,Maruti,Maruti Alto,2010,Hyderabad,Comprehensive,Petrol,5,AP09,796,19.7,175000
8120,Hatchback,72762,1st Owner,Datsun,Datsun GO,2017,Hyderabad,Third Party insurance,Petrol,5,TS09,1198,19.02,279000
8122,Hatchback,52791,1st Owner,Maruti,Maruti Wagon R,2017,Hyderabad,Zero Dep,Petrol,5,TS09,998,20.51,387000
8123,SUV,67879,1st Owner,Renault,Renault Duster,2012,Hyderabad,Third Party,Diesel,5,TS09,1461,20.45,383000
8124,Hatchback,60053,1st Owner,Maruti,Maruti Baleno,2018,Hyderabad,Not Available,Petrol,5,TS11,1197,21.4,600000
8125,SUV,23316,1st Owner,Nissan,Nissan Magnite,2021,Hyderabad,Third Party insurance,Petrol,5,TS30,999,18.75,813000
8126,Hatchback,50000,2nd Owner,Renault,Renault KWID,2017,Hyderabad,Third Party insurance,Petrol,5,TT02,999,24.04,350000
8127,Hatchback,100000,2nd Owner,Hyundai,Hyundai Santro Xing,2007,Hyderabad,Third Party insurance,Petrol,5,AP09,1086,17.92,155000
8128,Hatchback,60000,2nd Owner,Hyundai,Hyundai EON,2016,Hyderabad,Third Party insurance,LPG,5,TS07,814,21.1,180000
8129,Sedan,20000,1st Owner,Honda,Honda City,2018,Hyderabad,Third Party insurance,Petrol,5,TS07,1497,18.0,1050000
8130,Hatchback,120000,1st Owner,Tata,Tata Indica V2,2015,Hyderabad,Third Party insurance,Diesel,5,TS07,1405,17.88,180000
8131,SUV,30000,2nd Owner,Jeep,Jeep Compass,2018,Hyderabad,Third Party insurance,Petrol,5,MH02,1368,16.0,890000
8133,SUV,10000,2nd Owner,Nissan,Nissan Magnite,2022,Hyderabad,Third Party insurance,Petrol,5,TS11,999,18.75,640000
8134,Hatchback,42203,2nd Owner,Renault,Renault KWID,2016,Hyderabad,Third Party insurance,Petrol,5,TS09,799,25.17,290000
8135,SUV,27653,1st Owner,Maruti,Maruti SX4 S Cross,2020,Hyderabad,Comprehensive,Petrol,5,TS09,1462,18.43,999000
8137,Hatchback,67429,1st Owner,Datsun,Datsun GO,2016,Hyderabad,Third Party insurance,Petrol,5,TS10,1198,19.02,286000
8138,Hatchback,65192,1st Owner,Renault,Renault KWID,2017,Hyderabad,Third Party insurance,Petrol,5,TS08,999,23.01,293000
8140,Hatchback,26893,1st Owner,Tata,Tata Altroz,2021,Hyderabad,Comprehensive,Diesel,5,TS08,1497,23.64,753000
8142,SUV,70167,2nd Owner,Maruti,Maruti Vitara Brezza,2018,Hyderabad,Third Party insurance,Diesel,5,TS13,1248,24.3,688000
8143,Minivans,84542,2nd Owner,Maruti,Maruti Eeco,2016,Hyderabad,Third Party insurance,Petrol,5,TS09,1196,15.37,376000
8144,Hatchback,50000,1st Owner,Volkswagen,Volkswagen Polo,2015,Hyderabad,Third Party insurance,Petrol,5,WB02,1197,17.21,600000
8145,Hatchback,36027,1st Owner,Maruti,Maruti Alto 800,2017,Hyderabad,Third Party,Petrol,5,TS07,796,24.7,325000
8146,Hatchback,50000,1st Owner,Volkswagen,Volkswagen Polo,2015,Hyderabad,Third Party insurance,Petrol,5,WB02,1197,17.21,600000
8147,Hatchback,50000,1st Owner,Volkswagen,Volkswagen Polo,2015,Hyderabad,Third Party insurance,Petrol,5,WB02,1197,17.21,600000
8148,Hatchback,10000,1st Owner,Ford,Ford Figo,2013,Hyderabad,Third Party insurance,Petrol,5,AP09,1196,15.6,400000
8151,SUV,40000,1st Owner,Hyundai,Hyundai Creta,2022,Hyderabad,Third Party insurance,Petrol,5,TS07,1497,18.9,1685000
8152,Hatchback,100000,1st Owner,Tata,Tata Indica V2,2016,Hyderabad,Third Party insurance,Diesel,5,TS08,1396,25.0,200000
8153,Sedan,40000,1st Owner,Honda,Honda Amaze,2021,Hyderabad,Third Party insurance,Petrol,5,WB02,1199,18.6,720000
8154,SUV,77687,1st Owner,Honda,Honda WR-V,2021,Hyderabad,Third Party,Petrol,5,TS06,1199,16.5,1064000
8155,Hatchback,52456,1st Owner,Maruti,Maruti Baleno,2016,Hyderabad,Comprehensive,Petrol,5,TS05,1197,21.4,647000
8156,Sedan,24000,1st Owner,Volkswagen,Volkswagen Virtus,2022,Hyderabad,Third Party insurance,Petrol,5,TS29,999,19.4,1625000
8157,Hatchback,42674,1st Owner,Honda,Honda Jazz,2021,Hyderabad,Third Party insurance,Petrol,5,TS15,1199,17.1,846000
8158,Hatchback,44903,1st Owner,Maruti,Maruti S-Presso,2019,Hyderabad,Third Party insurance,Petrol,5,TS08,998,21.7,458000
8159,Hatchback,65000,1st Owner,Maruti,Maruti Wagon R,2008,Hyderabad,Third Party insurance,Petrol,5,AP28,998,21.79,195000
8160,Hatchback,72205,2nd Owner,Maruti,Maruti Swift,2013,Hyderabad,Comprehensive,Petrol,5,AP11,1197,22.38,425000
8161,SUV,70000,1st Owner,Ford,Ford Ecosport,2015,Hyderabad,Third Party insurance,Diesel,5,TS11,1498,22.77,650000
8162,Hatchback,101306,2nd Owner,Volkswagen,Volkswagen Polo,2019,Hyderabad,Third Party,Petrol,5,TS08,999,17.74,584000
8163,Hatchback,60000,2nd Owner,Hyundai,Hyundai i10,2009,Hyderabad,Third Party insurance,Petrol,5,AP09,1197,20.36,220000
8164,Hatchback,81028,1st Owner,Maruti,Maruti Swift,2018,Hyderabad,Third Party insurance,Petrol,5,TS07,1197,22.38,619000
8165,SUV,80000,1st Owner,Honda,Honda WR-V,2018,Hyderabad,Third Party insurance,Diesel,5,WB02,1498,25.5,700000
8167,Sedan,120000,1st Owner,Maruti,Maruti Swift Dzire,2016,Hyderabad,Third Party insurance,Diesel,5,TS09,1248,26.59,450000
8168,SUV,20000,1st Owner,Tata,Tata Harrier,2021,Hyderabad,Third Party insurance,Diesel,5,TS07,1956,14.6,2000000
8169,Hatchback,120000,2nd Owner,Hyundai,Hyundai Santro Xing,2010,Hyderabad,Third Party insurance,Petrol,5,AP25,1086,18.9,180000
8170,Hatchback,52442,3rd Owner,Renault,Renault KWID,2016,Hyderabad,Not Available,Petrol,5,TS07,799,25.17,224000
8171,SUV,90001,2nd Owner,Renault,Renault Duster,2014,Hyderabad,Not Available,Diesel,5,TS10,1461,19.01,381000
8172,Hatchback,87966,3rd Owner,Maruti,Maruti Swift,2014,Hyderabad,Third Party insurance,Petrol,5,AP28,1197,22.38,459000
8173,Hatchback,105614,1st Owner,Maruti,Maruti Baleno,2019,Hyderabad,Third Party insurance,Petrol,5,TS07,1197,21.4,631000
8174,Sedan,11249,1st Owner,Honda,Honda City,2020,Hyderabad,Not Available,Petrol,5,TS09,1498,18.6,951000
8175,Hatchback,39264,2nd Owner,Hyundai,Hyundai Grand i10,2018,Hyderabad,Comprehensive,Petrol,5,TS07,1197,18.9,532000
8176,Hatchback,68359,1st Owner,Maruti,Maruti Alto 800,2017,Hyderabad,Third Party,Petrol,5,TS07,796,24.7,301000
8177,Hatchback,49500,1st Owner,Hyundai,Hyundai i10,2010,Hyderabad,Not Available,Petrol,5,AP09,1086,19.81,245000
8178,Hatchback,51466,2nd Owner,Volkswagen,Volkswagen Polo,2021,Hyderabad,Third Party,Petrol,5,TS02,999,16.47,977999
8179,Sedan,99929,2nd Owner,Volkswagen,Volkswagen Vento,2013,Hyderabad,Not Available,Diesel,5,AP28,1598,20.54,315000
8180,Hatchback,64628,1st Owner,Maruti,Maruti Wagon R,2013,Hyderabad,Third Party,Petrol,5,AP09,998,18.9,345000
8181,Hatchback,79151,1st Owner,Maruti,Maruti Ignis,2018,Hyderabad,Third Party insurance,Petrol,5,TS07,1197,20.89,574000
8182,Hatchback,78131,1st Owner,Maruti,Maruti Celerio,2017,Hyderabad,Comprehensive,Petrol,5,AP31,998,23.1,405000
8183,SUV,103256,1st Owner,Maruti,Maruti Vitara Brezza,2017,Hyderabad,Zero Dep,Diesel,5,TS07,1248,24.3,827999
8184,Sedan,0,3rd Owner,Tata,Tata Indigo,2007,Hyderabad,Not Available,Diesel,5,AP09,1405,17.0,20161
8185,SUV,45794,1st Owner,Maruti,Maruti Vitara Brezza,2021,Hyderabad,Not Available,Petrol,5,TS07,1462,17.03,779000
8187,Sedan,20000,1st Owner,Maruti,Maruti Swift Dzire,2022,Hyderabad,Third Party insurance,Petrol,5,TS08,1197,22.41,785000
8188,MUV,60000,1st Owner,Honda,Honda Mobilio,2016,Hyderabad,Third Party insurance,Diesel,7,TS11,1498,24.2,600000
8189,Sedan,80000,2nd Owner,Chevrolet,Chevrolet Sail,2015,Hyderabad,Third Party insurance,Petrol,5,TS08,1199,18.2,229999
8190,SUV,60000,1st Owner,Ford,Ford Ecosport,2015,Hyderabad,Third Party insurance,Petrol,5,TS07,1499,16.5,630000
8191,Hatchback,60000,2nd Owner,Hyundai,Hyundai i20,2010,Hyderabad,Third Party insurance,Petrol,5,MH05,1197,17.0,260000
8192,Hatchback,67407,3rd Owner,Hyundai,Hyundai i20,2016,Hyderabad,Third Party,Petrol,5,TS08,1197,18.6,585000
8193,Hatchback,58713,2nd Owner,Maruti,Maruti S-Presso,2019,Hyderabad,Comprehensive,Petrol,5,TS18,998,21.7,442000
8195,Hatchback,33798,1st Owner,Hyundai,Hyundai Grand i10 Nios,2021,Hyderabad,Third Party,Petrol,5,TS35,1197,20.7,618000
8196,Hatchback,33190,1st Owner,Hyundai,Hyundai Grand i10,2016,Hyderabad,Third Party insurance,Petrol,5,TS07,1197,18.9,490000
8197,Hatchback,30000,1st Owner,Maruti,Maruti Swift,2020,Hyderabad,Third Party insurance,Petrol,5,WB02,1197,21.21,585000
8198,Hatchback,56346,2nd Owner,Hyundai,Hyundai i20,2016,Hyderabad,Third Party insurance,Petrol,5,TS11,1197,18.6,588000
8200,Hatchback,59512,2nd Owner,Maruti,Maruti Baleno,2018,Hyderabad,Third Party insurance,Petrol,5,TS09,1197,21.4,704000
8202,Hatchback,81342,2nd Owner,Maruti,Maruti Ignis,2017,Hyderabad,Third Party insurance,Diesel,5,TS09,1248,26.8,583000
8204,Hatchback,10000,1st Owner,Hyundai,Hyundai i20 N Line,2022,Hyderabad,Third Party insurance,Petrol,5,AP39,998,20.25,1150000
8205,SUV,60000,1st Owner,Ford,Ford Ecosport,2015,Hyderabad,Third Party insurance,Petrol,5,TS07,1499,16.5,630000
8206,Hatchback,120000,2nd Owner,Ford,Ford Figo,2011,Hyderabad,Third Party insurance,Diesel,5,AP29,1399,20.0,150000
8207,Sedan,110000,1st Owner,Maruti,Maruti Swift Dzire,2017,Hyderabad,Third Party insurance,Diesel,5,TS06,1248,26.59,650000
8209,SUV,30000,1st Owner,Honda,Honda WR-V,2017,Hyderabad,Third Party insurance,Diesel,5,WB02,1498,25.5,720000
8210,Hatchback,44478,1st Owner,Maruti,Maruti Alto K10,2018,Hyderabad,Comprehensive,Petrol,5,TS13,998,24.39,350000
8211,Hatchback,29765,2nd Owner,Hyundai,Hyundai Grand i10 Nios,2020,Hyderabad,Third Party insurance,Petrol,5,TS03,1197,20.7,646000
8213,Hatchback,83688,1st Owner,Maruti,Maruti Baleno,2017,Hyderabad,Comprehensive,Petrol,5,TS08,1197,21.4,570000
8214,Hatchback,52704,2nd Owner,Hyundai,Hyundai Grand i10,2018,Hyderabad,Comprehensive,Petrol,5,TS07,1197,18.9,586000
8216,Hatchback,51278,2nd Owner,Maruti,Maruti Ignis,2019,Hyderabad,Third Party insurance,Petrol,5,TS09,1197,20.89,504000
8217,SUV,110000,1st Owner,Ford,Ford Ecosport,2013,Hyderabad,Third Party insurance,Diesel,5,AP29,1498,22.7,450000
8218,Hatchback,89218,1st Owner,Maruti,Maruti Wagon R,2015,Hyderabad,Third Party,Petrol,5,TS11,998,20.51,336000
8220,Hatchback,70000,1st Owner,Chevrolet,Chevrolet Spark,2009,Hyderabad,Third Party insurance,Petrol,5,TN39,995,16.5,100000
8221,Hatchback,96639,1st Owner,Renault,Renault KWID,2018,Hyderabad,Third Party insurance,Petrol,5,TS29,999,23.01,362000
8222,Sedan,19100,1st Owner,Honda,Honda Amaze,2019,Hyderabad,Comprehensive,Petrol,5,TS07,1199,19.5,750000
8225,Hatchback,10000,2nd Owner,Tata,Tata Tiago,2021,Hyderabad,Third Party insurance,Petrol,5,TS07,1199,19.01,700000
8226,Hatchback,100000,3rd Owner,Hyundai,Hyundai Grand i10,2014,Hyderabad,Third Party insurance,Diesel,5,TS10,1120,24.0,395000
8227,Sedan,50000,1st Owner,Skoda,Skoda Rapid,2019,Hyderabad,Third Party insurance,Petrol,5,TS08,1598,14.3,830000
8229,Hatchback,114000,1st Owner,Hyundai,Hyundai i20,2011,Hyderabad,Third Party insurance,Petrol,5,AP10,1197,18.5,280000
8230,Hatchback,57435,1st Owner,Hyundai,Hyundai Santro,2019,Hyderabad,Comprehensive,Petrol,5,TS07,1086,20.3,484999
8231,Hatchback,24978,2nd Owner,Hyundai,Hyundai Santro,2019,Hyderabad,Third Party insurance,Petrol,5,TS15,1086,20.3,495000
8232,Sedan,73322,1st Owner,Hyundai,Hyundai Xcent,2016,Hyderabad,Not Available,Petrol,5,TS04,1197,19.1,450000
8233,Hatchback,47784,2nd Owner,Honda,Honda Brio,2014,Hyderabad,Third Party insurance,Petrol,5,TS07,1198,19.4,397000
8234,Hatchback,80643,1st Owner,Toyota,Toyota Glanza,2020,Hyderabad,Third Party insurance,Petrol,5,TS07,1197,19.56,716000
8235,Sedan,48683,1st Owner,Skoda,Skoda Rapid,2019,Hyderabad,Not Available,Petrol,5,TS08,1598,14.3,830000
8236,Hatchback,87908,1st Owner,Maruti,Maruti Wagon R Stingray,2016,Hyderabad,Third Party insurance,Petrol,5,TS13,998,20.51,380000
8237,Sedan,120000,1st Owner,Chevrolet,Chevrolet Sail,2013,Hyderabad,Third Party insurance,Petrol,5,AP28,1199,18.2,200000
8238,Hatchback,61822,1st Owner,Maruti,Maruti Celerio,2016,Hyderabad,Comprehensive,Petrol,5,TS08,998,23.1,459999
8239,Hatchback,23748,1st Owner,Maruti,Maruti Alto 800,2021,Hyderabad,Third Party,Petrol,5,TS15,796,22.05,409999
8240,Hatchback,120000,2nd Owner,Volkswagen,Volkswagen Polo,2010,Hyderabad,Third Party insurance,Petrol,5,WB02,1198,16.47,250000
8241,Hatchback,84484,1st Owner,Maruti,Maruti Wagon R,2016,Hyderabad,Third Party insurance,Petrol,5,TS13,998,20.51,408000
8242,Hatchback,10000,1st Owner,Renault,Renault KWID,2018,Hyderabad,Third Party insurance,Petrol,5,TS13,999,24.04,400000
8243,Hatchback,10000,1st Owner,Renault,Renault KWID,2018,Hyderabad,Third Party insurance,Petrol,5,TS13,999,24.04,400000
8244,Hatchback,60000,1st Owner,Mercedes-Benz,Mercedes-Benz B Class,2014,Hyderabad,Third Party insurance,Petrol,5,TS11,1595,11.9,1100000
8245,Hatchback,70000,2nd Owner,Hyundai,Hyundai i20,2011,Hyderabad,Third Party insurance,Petrol,5,WB02,1197,17.0,310000
8246,Hatchback,50000,2nd Owner,Maruti,Maruti Swift,2018,Hyderabad,Third Party insurance,Petrol,5,TS09,1197,21.21,650000
8247,Hatchback,100000,1st Owner,Tata,Tata Bolt,2015,Hyderabad,Third Party insurance,Diesel,5,TS02,1248,22.95,350000
8249,SUV,40000,2nd Owner,Tata,Tata Nexon,2018,Hyderabad,Third Party insurance,Petrol,5,TD07,1198,17.0,750000
8250,Hatchback,70145,1st Owner,Maruti,Maruti Alto 800,2014,Hyderabad,Comprehensive,Petrol,5,TS07,796,22.05,254999
8251,SUV,70226,1st Owner,Honda,Honda WR-V,2021,Hyderabad,Comprehensive,Petrol,5,TS07,1199,16.5,836000
8252,SUV,30000,1st Owner,Tata,Tata Nexon,2021,Hyderabad,Third Party insurance,Petrol,5,TS08,1199,16.35,1175000
8253,Hatchback,67993,2nd Owner,Maruti,Maruti Wagon R,2015,Hyderabad,Third Party insurance,Petrol,5,TS05,998,20.51,363000
8254,Hatchback,73224,2nd Owner,Maruti,Maruti Baleno,2018,Hyderabad,Comprehensive,Petrol,5,TS09,1197,21.4,729000
8256,Sedan,75199,2nd Owner,Honda,Honda City,2017,Hyderabad,Comprehensive,Petrol,5,TS08,1497,17.8,773000
8258,Hatchback,58671,1st Owner,Maruti,Maruti Swift,2016,Hyderabad,Third Party insurance,Petrol,5,TS08,1197,22.38,590000
8259,Hatchback,54187,1st Owner,Maruti,Maruti Swift,2019,Hyderabad,Zero Dep,Petrol,5,TS07,1197,22.38,582000
8261,Hatchback,63457,2nd Owner,Hyundai,Hyundai i20,2014,Hyderabad,Comprehensive,Petrol,5,TS09,1197,18.6,552000
8262,Sedan,117189,1st Owner,Honda,Honda City,2014,Hyderabad,Not Available,Diesel,5,TS07,1498,25.1,500000
8264,SUV,20000,1st Owner,Toyota,Toyota Urban cruiser,2021,Hyderabad,Third Party insurance,Petrol,5,WB02,1462,17.03,950000
8265,SUV,12727,1st Owner,Ford,Ford Ecosport,2020,Hyderabad,Not Available,Petrol,5,TS08,1496,15.9,819999
8267,Hatchback,50000,1st Owner,Hyundai,Hyundai Santro Xing,2009,Hyderabad,Third Party insurance,Petrol,5,AP09,1086,17.92,180000
8268,SUV,20000,1st Owner,Kia,Kia Sonet,2022,Hyderabad,Third Party insurance,Petrol,5,WB02,998,18.2,1300000
8269,Hatchback,58547,2nd Owner,Datsun,Datsun RediGO,2019,Hyderabad,Comprehensive,Petrol,5,TS07,799,22.7,341000
8270,Hatchback,70784,1st Owner,Hyundai,Hyundai i20 Active,2018,Hyderabad,Third Party,Petrol,5,TS08,1197,17.19,708000
8272,Hatchback,94681,2nd Owner,Maruti,Maruti Ritz,2014,Hyderabad,Comprehensive,Petrol,5,TS07,1197,18.5,367000
8275,Sedan,100456,1st Owner,Skoda,Skoda Rapid,2016,Hyderabad,Third Party,Diesel,5,TS07,1498,21.13,765000
8276,Sedan,80000,2nd Owner,Honda,Honda Civic,2008,Hyderabad,Third Party insurance,Petrol,5,AP09,1799,13.5,250000
8277,Hatchback,95036,2nd Owner,Maruti,Maruti Swift,2013,Hyderabad,Comprehensive,Petrol,5,AP28,1197,22.38,425000
8278,Hatchback,96632,2nd Owner,Hyundai,Hyundai EON,2015,Hyderabad,Comprehensive,Petrol,5,TS08,814,21.1,260000
8279,Sedan,80000,2nd Owner,Honda,Honda Civic,2008,Hyderabad,Third Party insurance,Petrol,5,AP09,1799,13.5,250000
8280,Hatchback,60976,1st Owner,Maruti,Maruti Alto 800,2015,Hyderabad,Third Party insurance,Petrol,5,TS08,796,22.05,256999
8282,Hatchback,88046,3rd Owner,Chevrolet,Chevrolet Spark,2008,Hyderabad,Not Available,Petrol,5,AP11,995,18.0,50000
8284,SUV,9800,1st Owner,Jeep,Jeep Compass,2019,Hyderabad,Third Party insurance,Petrol,5,TS08,1368,16.0,1650000
8287,Sedan,93000,1st Owner,Chevrolet,Chevrolet Sail,2013,Hyderabad,Third Party insurance,Diesel,5,TS08,1248,22.1,315000
8288,SUV,10000,1st Owner,Tata,Tata Punch,2022,Hyderabad,Third Party insurance,Petrol,5,TS07,1199,18.8,980000
8289,SUV,70451,2nd Owner,Maruti,Maruti Vitara Brezza,2017,Hyderabad,Third Party insurance,Diesel,5,TS10,1248,24.3,821000
8290,Hatchback,73838,2nd Owner,Maruti,Maruti Swift,2018,Hyderabad,Third Party insurance,Petrol,5,TS07,1197,22.56,568000
8292,Hatchback,22726,1st Owner,Renault,Renault KWID,2020,Hyderabad,Third Party,Petrol,5,TS08,799,22.3,446000
8293,Hatchback,98700,2nd Owner,Maruti,Maruti Ignis,2017,Hyderabad,Third Party insurance,Diesel,5,TS07,1248,26.8,555000
8295,Hatchback,97909,2nd Owner,Maruti,Maruti Baleno,2018,Hyderabad,Comprehensive,Diesel,5,TS07,1248,27.39,559000
8296,SUV,30000,1st Owner,Ford,Ford Ecosport,2020,Hyderabad,Third Party insurance,Diesel,5,TS15,1498,21.7,1050000
8297,Hatchback,77945,2nd Owner,Hyundai,Hyundai Grand i10,2013,Hyderabad,Comprehensive,Petrol,5,AP12,1197,18.9,412000
8298,Sedan,86017,1st Owner,Maruti,Maruti Swift Dzire,2017,Hyderabad,Comprehensive,Petrol,5,TS10,1197,21.21,615000
8300,Hatchback,83596,1st Owner,Maruti,Maruti Wagon R,2017,Hyderabad,Comprehensive,Petrol,5,TS07,998,20.51,390000
8303,Hatchback,40000,1st Owner,Ford,Ford Freestyle,2019,Hyderabad,Third Party insurance,Petrol,5,TS09,1194,19.0,560000
8304,Sedan,50000,1st Owner,Maruti,Maruti Swift Dzire,2022,Hyderabad,Third Party insurance,Petrol,5,AP39,1197,22.41,750000
8306,SUV,10000,1st Owner,Mahindra,Mahindra XUV300,2022,Hyderabad,Third Party insurance,Petrol,5,TS07,1197,16.82,1320000
8307,Hatchback,100000,1st Owner,Ford,Ford Figo,2015,Hyderabad,Third Party insurance,Diesel,5,TS09,1498,25.83,220000
8308,SUV,79464,1st Owner,Maruti,Maruti SX4 S Cross,2018,Hyderabad,Not Available,Diesel,5,TS07,1248,25.1,850000
8309,Sedan,87113,1st Owner,Maruti,Maruti Swift Dzire,2016,Hyderabad,Third Party insurance,Petrol,5,TS08,1197,22.41,523000
8310,Sedan,52315,1st Owner,Maruti,Maruti Swift Dzire,2015,Hyderabad,Comprehensive,Petrol,5,TS09,1197,22.41,583000
8312,Hatchback,60817,2nd Owner,Hyundai,Hyundai Grand i10,2015,Hyderabad,Comprehensive,Petrol,5,TS08,1197,18.9,451000
8313,Sedan,55797,2nd Owner,Hyundai,Hyundai Xcent,2018,Hyderabad,Comprehensive,Diesel,5,TS13,1186,25.4,668000
8315,SUV,64285,1st Owner,Maruti,Maruti Vitara Brezza,2017,Hyderabad,Third Party,Diesel,5,TS08,1248,24.3,824000
8317,Sedan,85948,1st Owner,Maruti,Maruti Swift Dzire,2016,Hyderabad,Third Party insurance,Diesel,5,TS08,1248,26.59,622000
8318,Sedan,105746,3rd Owner,Honda,Honda City,2013,Hyderabad,Comprehensive,Petrol,5,AP29,1497,16.8,425000
8320,Sedan,45949,1st Owner,Volkswagen,Volkswagen Vento,2020,Hyderabad,Third Party,Petrol,5,TS08,999,17.69,1019999
8323,Hatchback,60000,1st Owner,Hyundai,Hyundai i10,2008,Hyderabad,Third Party insurance,Petrol,5,AP28,1197,20.36,249000
8324,Hatchback,75000,1st Owner,Hyundai,Hyundai i20 Active,2018,Hyderabad,Third Party insurance,Diesel,5,TS07,1396,21.19,799000
8325,Hatchback,80000,2nd Owner,Maruti,Maruti 800,2004,Hyderabad,Third Party insurance,Petrol,4,AP09,796,16.1,70000
8326,Hatchback,71000,1st Owner,Maruti,Maruti Swift,2013,Hyderabad,Third Party insurance,Diesel,5,AP12,1248,22.9,390000
8327,Sedan,84000,1st Owner,Hyundai,Hyundai Verna,2015,Hyderabad,Third Party insurance,Petrol,5,TS10,1591,17.01,580000
8328,Hatchback,110000,1st Owner,Maruti,Maruti Celerio,2018,Hyderabad,Third Party insurance,Petrol,5,TS15,998,23.1,380000
8329,Hatchback,48659,1st Owner,Hyundai,Hyundai i10,2011,Hyderabad,Third Party insurance,Petrol,5,AP29,1197,20.36,264000
8330,Hatchback,26970,1st Owner,Hyundai,Hyundai Santro,2019,Hyderabad,Third Party insurance,Petrol,5,TS12,1086,20.3,531000
8331,Sedan,92000,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2007,Hyderabad,Third Party insurance,Petrol,5,AP09,1796,11.7,525000
8332,SUV,29766,1st Owner,Tata,Tata Nexon,2022,Hyderabad,Third Party,Diesel,5,TS15,1497,23.22,1024000
8333,Hatchback,6580,1st Owner,Renault,Renault KWID,2022,Hyderabad,Comprehensive,Petrol,5,TS07,999,21.46,552000
8335,Hatchback,98910,2nd Owner,Maruti,Maruti Swift,2012,Hyderabad,Third Party insurance,Petrol,5,AP29,1197,22.38,382000
